put_avg,put_avg_expanding,rolling_avg_5,rolling_sr_5,venue_avg,venue_overall_avg,pvp_avg,career_avg,career_sr,career_matches,ball,is_boundary,is_six,is_four,target_runs,target_sr
20.0,15.0,20.0,111.11,20.0,18.495238095238093,4.0,7.666666666666667,64.27,0,18,4,0,4,5.0,125.0
5.0,11.0,12.5,118.055,10.0,19.321590909090908,4.0,20.0,111.11,1,4,1,0,1,15.0,107.14
13.0,0.0,13.0,162.5,13.0,19.61134163208852,2.0,13.333333333333334,114.41666666666667,0,8,1,1,0,0.0,0.0
0.0,2.0,6.5,81.25,4.333333333333333,22.84285714285714,1.0,13.0,162.5,1,1,0,0,0,11.0,91.67
11.0,2.0,8.0,84.72333333333334,4.333333333333333,22.84285714285714,4.333333333333333,6.5,81.25,2,12,1,0,1,2.0,50.0
2.0,20.0,6.5,76.0425,4.333333333333333,22.84285714285714,0.0,8.0,84.72333333333334,3,4,0,0,0,2.0,40.0
8.0,7.0,8.0,133.33,8.0,20.70754716981132,8.0,5.6,68.834,0,6,1,0,1,1.0,100.0
9.5,35.0,4.5,116.665,9.5,19.288100208768267,2.0,8.0,133.33,1,1,0,0,0,16.0,133.33
11.0,27.0,8.333333333333334,122.22000000000001,12.5,19.11173184357542,4.666666666666667,4.5,116.665,2,12,1,0,1,1.0,50.0
3.5,11.0,6.5,104.165,1.0,19.321590909090908,4.5,8.333333333333334,122.22000000000001,3,2,0,0,0,6.0,150.0
3.5,1.0,6.4,113.33200000000002,6.0,19.662264150943397,7.0,6.5,104.165,4,4,0,0,0,18.0,138.46
9.5,1.0,8.4,114.35799999999999,9.5,19.288100208768267,3.25,6.4,113.33200000000002,5,13,2,0,2,35.0,194.44
35.0,3.5,15.2,133.246,35.0,17.1787072243346,3.3333333333333335,8.333333333333334,117.52,6,18,5,2,3,12.0,109.09
11.0,16.0,14.4,128.398,12.5,19.11173184357542,3.6666666666666665,12.142857142857142,128.50857142857143,7,11,1,1,0,7.0,140.0
7.0,13.0,15.6,146.398,7.0,20.09861111111111,4.5,12.125,126.08125000000001,8,5,1,0,1,1.0,50.0
11.0,14.0,14.6,126.398,12.5,19.11173184357542,11.0,11.555555555555555,127.6277777777778,9,2,0,0,0,5.0,100.0
6.5,9.5,12.0,118.70599999999999,6.5,19.61134163208852,10.0,10.5,119.86500000000001,10,5,0,0,0,14.0,233.33
11.0,9.666666666666666,7.8,126.484,20.5,19.530133928571427,7.25,10.0,118.05909090909091,11,6,2,2,0,27.0,245.45
27.0,8.0,10.8,153.756,20.5,19.530133928571427,4.0,10.333333333333334,127.665,12,11,3,3,0,5.0,166.67
5.0,6.5,10.4,159.08999999999997,3.5,19.843718079673135,5.0,11.615384615384615,136.72538461538463,13,3,1,0,1,21.0,150.0
11.0,10.75,14.4,179.09,12.5,19.11173184357542,3.0,11.142857142857142,138.8642857142857,14,14,3,1,2,8.0,100.0
6.5,5.0,15.0,179.09,6.5,19.61134163208852,2.0,11.8,139.60666666666665,15,8,0,0,0,2.0,66.67
4.0,15.0,4.0,66.67,7.0,19.11173184357542,1.0,15.0,71.43,0,6,0,0,0,10.0,125.0
13.0,4.0,7.0,95.83500000000001,7.0,19.11173184357542,9.333333333333334,4.0,66.67,1,8,2,0,2,16.0,94.12
9.0,15.5,0.0,0.0,16.25,19.11173184357542,1.5,0.0,0.0,0,2,0,0,0,1.0,50.0
1.0,0.0,0.5,25.0,1.0,19.530133928571427,1.5,0.0,0.0,1,2,0,0,0,0.0,0.0
15.5,36.0,0.3333333333333333,16.666666666666668,16.25,19.11173184357542,4.0,0.5,25.0,2,2,0,0,0,18.0,120.0
9.0,0.0,4.75,42.5,18.0,19.61134163208852,1.0,0.3333333333333333,16.666666666666668,3,15,2,1,1,36.0,189.47
36.0,11.0,11.0,71.894,16.25,19.11173184357542,4.4,4.75,42.5,4,19,5,2,3,31.0,110.71
15.5,0.0,17.2,94.036,15.5,19.843718079673135,4.466666666666667,11.0,71.894,5,28,3,2,1,11.0,157.14
11.0,14.5,19.2,115.46399999999998,11.0,22.926174496644297,9.0,14.333333333333334,78.36333333333333,6,7,1,0,1,29.0,181.25
14.5,1.0,25.0,151.714,16.25,19.11173184357542,4.5,13.857142857142858,89.61714285714285,7,16,5,1,4,0.0,0.0
1.0,7.0,1.0,50.0,1.0,19.321590909090908,1.0,14.0,89.8411111111111,0,2,0,0,0,7.0,58.33
7.0,9.0,4.0,54.165,7.0,20.09861111111111,2.3333333333333335,1.0,50.0,1,12,1,0,1,13.0,108.33
6.0,48.5,6.0,60.0,6.0,19.61134163208852,7.666666666666667,7.0,72.22,0,10,1,0,1,45.0,140.62
36.666666666666664,6.0,25.5,100.31,45.0,21.333333333333332,14.416666666666666,6.0,60.0,1,32,6,3,3,13.0,65.0
48.5,18.0,21.333333333333332,88.54,13.0,16.221238938053098,11.083333333333334,25.5,100.31,2,20,2,0,2,10.0,100.0
18.0,93.0,18.5,91.405,21.0,19.321590909090908,10.166666666666666,21.333333333333332,88.54,3,10,0,0,0,15.0,115.38
36.666666666666664,45.0,17.8,96.2,18.75,19.843718079673135,10.1875,18.5,91.405,4,13,1,1,0,93.0,202.17
93.0,13.0,35.2,124.63399999999999,93.0,22.84285714285714,10.888888888888888,17.8,96.2,5,46,14,8,6,32.0,114.29
18.0,10.0,32.6,119.36800000000001,21.0,19.321590909090908,9.75,30.333333333333332,113.86166666666666,6,28,4,1,3,50.0,227.27
36.666666666666664,30.0,40.0,151.822,18.75,19.843718079673135,3.25,30.571428571428573,113.92285714285715,7,22,9,4,5,84.0,155.56
48.5,13.0,54.8,162.93400000000003,84.0,22.926174496644297,6.75,33.0,128.09125,8,54,11,3,8,26.0,173.33
18.0,21.0,57.0,174.524,26.0,19.11173184357542,5.3125,38.666666666666664,131.14333333333332,9,15,5,2,3,6.0,300.0
6.0,36.666666666666664,39.6,194.09,18.75,19.843718079673135,2.0,37.4,135.36200000000002,10,2,1,1,0,4.0,50.0
17.333333333333332,5.0,10.0,62.5,10.0,16.62962962962963,3.0,32.0,141.96833333333333,0,16,2,0,2,5.0,33.33
10.333333333333334,38.0,7.5,47.915,22.333333333333332,19.11173184357542,5.5,10.0,62.5,1,15,0,0,0,29.0,116.0
38.0,35.0,14.666666666666666,70.61,29.0,19.612021857923498,2.4,7.5,47.915,2,25,4,0,4,17.0,121.43
17.333333333333332,10.0,15.25,83.315,22.333333333333332,19.11173184357542,4.333333333333333,14.666666666666666,70.61,3,14,3,0,3,16.0,177.78
10.333333333333334,5.0,15.4,102.208,13.0,19.843718079673135,0.6666666666666666,15.25,83.315,4,9,2,2,0,45.0,112.5
38.0,29.0,22.4,112.208,22.333333333333332,19.11173184357542,4.53125,15.4,102.208,5,40,6,1,5,25.0,166.67
17.333333333333332,13.5,26.4,138.876,25.0,19.61134163208852,2.0,20.333333333333332,103.92333333333333,6,15,4,0,4,2.0,40.0
5.0,6.0,21.0,123.676,1.0,20.09861111111111,5.5,21.0,112.88714285714286,7,5,0,0,0,7.0,58.33
11.666666666666666,17.333333333333332,19.0,111.056,12.0,19.530133928571427,6.25,18.625,103.77625,8,12,0,0,0,11.0,84.62
11.666666666666666,7.0,18.0,92.424,13.0,19.843718079673135,2.3333333333333335,17.333333333333332,98.72666666666666,9,13,1,0,1,6.0,66.67
6.333333333333333,11.666666666666666,10.2,83.258,13.0,19.843718079673135,4.0,16.7,97.316,10,9,1,1,0,0.0,0.0
5.0,2.0,5.2,49.924,1.0,20.09861111111111,1.0,15.727272727272727,94.52999999999999,11,1,0,0,0,51.0,106.25
35.0,19.0,15.0,63.174,51.0,19.662264150943397,2.9,14.416666666666666,86.65249999999999,12,48,8,0,8,17.0,94.44
11.666666666666666,9.0,17.0,70.396,12.0,19.530133928571427,3.8333333333333335,17.23076923076923,88.16,13,18,3,0,3,5.0,35.71
6.333333333333333,6.0,15.8,60.614,5.0,18.807692307692307,6.5,17.214285714285715,88.60857142857142,14,14,0,0,0,19.0,95.0
35.0,51.0,18.4,66.28,13.0,19.843718079673135,7.166666666666667,16.4,85.08200000000001,15,20,3,0,3,13.0,130.0
5.0,1.0,21.0,92.28,10.5,16.221238938053098,5.5,16.5625,85.701875,16,10,2,0,2,40.0,105.26
38.0,37.0,18.8,92.08200000000001,37.5,21.333333333333332,6.166666666666667,16.352941176470587,88.30764705882353,17,38,3,0,3,35.0,106.06
35.0,10.333333333333334,22.4,94.406,37.5,21.333333333333332,4.388888888888888,17.666666666666668,89.24944444444445,18,33,6,0,6,8.0,100.0
6.333333333333333,5.5,23.0,107.26400000000001,10.5,16.221238938053098,7.666666666666666,18.57894736842105,90.13421052631578,19,8,1,0,1,10.0,50.0
10.333333333333334,10.5,21.2,98.26400000000001,10.0,18.495238095238093,5.75,18.05,90.6275,20,20,1,0,1,19.0,95.0
16.75,30.77777777777778,10.0,83.33,32.0,15.17117117117117,8.1875,17.727272727272727,88.97954545454546,0,12,2,1,1,44.0,151.72
49.8125,76.6,27.0,117.525,42.0,16.502024291497975,12.7,10.0,83.33,1,29,6,4,2,54.0,122.73
26.818181818181817,49.8125,36.0,119.25999999999999,32.0,15.17117117117117,6.25,27.0,117.525,2,44,9,4,5,12.0,100.0
36.07692307692308,40.92307692307692,30.0,114.445,14.5,19.232323232323232,7.055555555555556,36.0,119.25999999999999,3,12,1,1,0,40.0,105.26
37.0,26.818181818181817,32.0,112.60799999999999,42.0,16.502024291497975,9.7,30.0,114.445,4,38,6,0,6,7.0,100.0
36.07692307692308,12.0,31.4,115.94200000000001,7.0,16.130434782608695,11.083333333333334,32.0,112.60799999999999,5,7,1,0,1,17.0,100.0
49.8125,44.0,26.0,105.598,14.5,19.232323232323232,13.75,27.833333333333332,110.50666666666666,6,17,3,0,3,75.0,115.38
36.07692307692308,9.5,30.2,104.128,75.0,22.061349693251532,5.95,26.285714285714285,109.00571428571428,7,65,9,2,7,14.0,107.69
49.8125,30.5,30.6,105.66599999999998,44.75,19.662264150943397,14.5,32.375,109.8025,8,13,3,0,3,30.0,136.36
29.46153846153846,16.75,28.6,111.886,49.666666666666664,19.530133928571427,6.28125,30.333333333333332,109.56777777777778,9,22,4,2,2,4.0,57.14
16.75,10.0,28.0,103.314,47.8,19.11173184357542,5.5,30.3,112.247,10,7,1,0,1,88.0,200.0
49.8125,25.0,42.2,123.314,47.8,19.11173184357542,4.416666666666667,27.90909090909091,107.23727272727272,11,44,14,8,6,40.0,181.82
29.46153846153846,30.0,35.2,136.602,47.8,19.11173184357542,8.777777777777777,32.916666666666664,114.96750000000002,12,22,7,2,5,34.0,200.0
37.0,40.0,39.2,155.064,35.81395348837209,19.843718079673135,7.285714285714286,33.46153846153846,120.11,13,17,7,1,6,7.0,175.0
30.77777777777778,35.0,34.6,162.792,33.6,20.09861111111111,2.0,33.5,125.81642857142857,14,4,1,1,0,0.0,0.0
26.818181818181817,54.0,33.8,151.36399999999998,47.8,19.11173184357542,13.0,31.733333333333334,129.09533333333334,15,3,0,0,0,102.0,178.95
40.92307692307692,44.0,36.6,147.154,47.8,19.11173184357542,10.501700680272108,29.75,121.026875,16,57,17,7,10,26.0,185.71
29.46153846153846,35.0,33.8,147.932,49.666666666666664,19.530133928571427,5.3125,34.0,124.43411764705883,17,14,5,1,4,49.0,188.46
76.6,36.07692307692308,36.8,145.624,35.81395348837209,19.843718079673135,12.766666666666666,33.55555555555556,127.83833333333334,18,26,8,4,4,107.0,218.37
49.8125,40.75,56.8,154.298,35.81395348837209,19.843718079673135,10.5,34.36842105263158,131.02894736842106,19,49,19,9,10,44.0,258.82
44.0,25.0,65.6,206.06199999999998,35.81395348837209,19.843718079673135,14.0,38.0,135.39600000000002,20,17,8,5,3,70.0,159.09
26.818181818181817,27.0,59.2,202.08999999999997,36.0,19.288100208768267,8.964285714285714,38.285714285714285,141.2733333333333,21,44,11,4,7,38.0,316.67
40.92307692307692,102.0,61.6,228.282,35.81395348837209,19.843718079673135,15.0,39.72727272727273,142.08318181818183,22,12,8,2,6,0.0,0.0
49.8125,54.0,51.8,190.59,0.0,20.29850746268657,16.333333333333336,39.65217391304348,149.67391304347825,23,7,0,0,0,75.0,138.89
30.77777777777778,7.0,45.4,174.69400000000002,35.81395348837209,19.843718079673135,4.8,38.0,143.4375,24,54,10,6,4,8.0,88.89
30.77777777777778,41.0,38.2,140.70800000000003,31.8,19.321590909090908,11.666666666666666,39.48,143.2556,25,9,1,1,0,89.0,178.0
36.07692307692308,31.333333333333332,42.0,144.49,33.6,20.09861111111111,11.416666666666666,38.26923076923077,141.1646153846154,26,50,14,5,9,0.0,0.0
30.77777777777778,30.0,34.4,81.15599999999999,33.6,20.09861111111111,7.333333333333333,40.148148148148145,142.52888888888887,27,3,0,0,0,2.0,25.0
40.92307692307692,70.0,34.8,86.15599999999999,35.81395348837209,19.843718079673135,8.5,38.714285714285715,137.4385714285714,28,8,0,0,0,68.0,170.0
30.77777777777778,22.5,33.4,92.378,33.6,20.09861111111111,13.333333333333334,37.44827586206897,133.56137931034482,29,40,8,6,2,8.0,88.89
26.818181818181817,41.333333333333336,33.4,92.378,35.81395348837209,19.843718079673135,12.333333333333334,38.46666666666667,134.77599999999998,30,9,1,1,0,81.0,165.31
76.6,49.0,31.8,89.84,35.81395348837209,19.843718079673135,10.833333333333334,37.483870967741936,133.29580645161292,31,49,12,8,4,87.0,142.62
49.8125,45.0,49.2,118.36399999999999,44.75,19.662264150943397,10.08939393939394,38.84375,134.29625,32,61,12,4,8,4.0,50.0
26.818181818181817,33.0,49.6,123.36399999999999,36.0,19.288100208768267,0.5,40.303030303030305,134.54848484848486,33,8,0,0,0,86.0,145.76
40.92307692307692,47.333333333333336,53.2,118.51599999999999,47.8,19.11173184357542,10.333333333333334,39.23529411764706,132.06176470588235,34,59,13,6,7,71.0,161.36
49.8125,51.0,65.8,133.01,35.81395348837209,19.843718079673135,11.65,40.57142857142857,132.45314285714284,35,44,10,4,6,26.0,113.04
16.75,7.0,54.8,122.556,35.81395348837209,19.843718079673135,8.549999999999999,41.416666666666664,133.25611111111112,36,23,3,2,1,82.0,138.98
36.07692307692308,45.75,53.8,121.828,31.8,19.321590909090908,10.433333333333334,41.0,132.70972972972973,37,59,11,6,5,57.0,178.12
76.6,65.0,64.4,147.452,39.0,17.1787072243346,8.6,42.078947368421055,132.87473684210525,38,32,9,6,3,6.0,75.0
36.07692307692308,53.0,48.4,133.3,35.81395348837209,19.843718079673135,14.166666666666668,42.46153846153846,134.03487179487178,39,8,1,1,0,128.0,206.45
29.46153846153846,32.0,59.8,142.31799999999998,49.666666666666664,19.530133928571427,6.438888888888889,41.55,132.559,40,62,20,13,7,27.0,270.0
16.75,13.333333333333334,60.0,173.70999999999998,23.8,19.61134163208852,21.75,43.65853658536585,134.3612195121951,41,10,5,2,3,92.0,150.82
36.07692307692308,45.166666666666664,62.0,176.078,35.81395348837209,19.843718079673135,11.0,43.26190476190476,137.59071428571428,42,61,16,5,11,11.0,183.33
25.555555555555557,37.0,52.8,177.12,23.8,19.61134163208852,6.416666666666666,44.395348837209305,137.89837209302326,43,6,1,1,0,13.0,86.67
25.555555555555557,11.0,54.2,179.454,35.81395348837209,19.843718079673135,8.9375,43.63636363636363,138.9309090909091,44,15,2,0,2,85.0,154.55
40.92307692307692,57.0,45.6,169.07399999999998,35.81395348837209,19.843718079673135,11.041666666666666,42.955555555555556,137.76955555555557,45,55,13,9,4,4.0,36.36
30.77777777777778,31.6,41.0,122.34599999999998,33.6,20.09861111111111,2.5,43.869565217391305,138.13434782608695,46,11,1,0,1,15.0,125.0
29.46153846153846,56.0,25.6,117.18199999999999,35.81395348837209,19.843718079673135,11.75,43.02127659574468,135.96893617021277,47,12,2,2,0,49.0,100.0
26.818181818181817,27.2,33.2,100.51599999999999,35.81395348837209,19.843718079673135,4.5,42.4375,135.74041666666668,48,49,5,1,4,175.0,253.62
76.6,62.333333333333336,65.6,133.906,35.81395348837209,19.843718079673135,12.982993197278912,42.57142857142857,135.01102040816326,49,69,30,17,13,18.0,90.0
36.07692307692308,51.857142857142854,52.2,120.99600000000001,31.8,19.321590909090908,8.266666666666667,45.22,137.3832,50,20,3,1,2,34.0,200.0
26.818181818181817,30.833333333333332,58.2,153.72400000000002,36.0,19.288100208768267,4.625,44.68627450980392,136.4541176470588,51,17,7,1,6,21.0,100.0
76.6,90.5,59.4,148.72400000000002,39.0,17.1787072243346,14.1,44.48076923076923,137.67615384615385,52,21,3,1,2,61.0,179.41
49.8125,53.5,61.8,164.60600000000002,44.75,19.662264150943397,18.533333333333335,44.0377358490566,136.96528301886792,53,34,9,3,6,4.0,57.14
29.46153846153846,47.8,27.6,125.31000000000002,49.666666666666664,19.530133928571427,13.625,44.351851851851855,137.7512962962963,54,7,1,0,1,33.0,89.19
40.92307692307692,62.6,30.6,125.14799999999998,40.0,18.807692307692307,10.6,43.61818181818182,136.28563636363637,55,37,2,1,1,77.0,137.5
49.8125,54.333333333333336,39.2,112.648,35.81395348837209,19.843718079673135,13.38,43.42857142857143,135.44464285714284,56,56,10,6,4,28.0,200.0
30.77777777777778,27.0,40.6,132.648,35.81395348837209,19.843718079673135,6.3375,44.01754385964912,135.48070175438596,57,14,4,4,0,20.0,285.71
49.8125,56.6,32.4,153.908,20.0,18.495238095238093,3.75,43.741379310344826,136.59310344827585,58,7,4,2,2,27.0,135.0
25.555555555555557,12.0,37.0,169.48000000000002,35.81395348837209,19.843718079673135,7.65,43.33898305084746,139.12050847457627,59,20,5,2,3,38.0,152.0
36.07692307692308,47.625,38.0,182.042,31.8,19.321590909090908,16.246666666666666,43.06666666666667,139.05183333333335,60,25,6,3,3,4.0,57.14
49.8125,53.27272727272727,23.4,165.97,35.81395348837209,19.843718079673135,4.666666666666667,42.98360655737705,139.26409836065574,61,7,1,0,1,19.0,76.0
26.818181818181817,31.285714285714285,21.6,141.17000000000002,35.81395348837209,19.843718079673135,6.6,42.354838709677416,137.93951612903226,62,25,3,0,3,22.0,95.65
29.46153846153846,40.5,22.0,103.15799999999999,35.81395348837209,19.843718079673135,13.416666666666666,41.98412698412698,136.95634920634922,63,23,3,2,1,46.0,88.46
30.77777777777778,27.142857142857142,25.8,93.85,40.0,18.807692307692307,12.527777777777779,41.671875,136.3109375,64,52,6,3,3,14.0,70.0
25.555555555555557,17.0,21.0,77.45,23.8,19.61134163208852,5.416666666666667,41.738461538461536,135.57476923076925,65,20,1,0,1,6.0,66.67
40.92307692307692,57.666666666666664,21.4,79.35600000000001,47.8,19.11173184357542,6.3,41.31818181818182,134.58121212121213,66,9,1,0,1,96.0,168.42
40.92307692307692,50.285714285714285,36.8,97.84,47.8,19.11173184357542,14.200680272108842,40.791044776119406,133.56761194029852,67,57,14,7,7,21.0,131.25
25.555555555555557,16.25,36.6,104.96,35.81395348837209,19.843718079673135,9.619047619047619,41.60294117647059,134.08014705882354,68,16,4,1,3,10.0,32.26
36.07692307692308,46.55555555555556,29.4,93.72,35.81395348837209,19.843718079673135,7.464285714285714,41.30434782608695,134.0391304347826,69,31,0,0,0,20.0,117.65
26.818181818181817,29.75,30.6,103.25,20.0,19.612021857923498,6.166666666666667,40.857142857142854,132.58514285714284,70,17,4,1,3,62.0,147.62
29.46153846153846,37.857142857142854,41.8,119.43999999999998,49.666666666666664,19.530133928571427,7.111111111111112,40.563380281690144,132.37478873239436,71,42,10,4,6,10.0,250.0
26.818181818181817,28.666666666666668,24.6,135.756,35.81395348837209,19.843718079673135,2.0,40.861111111111114,132.58652777777777,72,4,2,1,1,21.0,175.0
40.92307692307692,56.0,24.6,144.506,35.81395348837209,19.843718079673135,3.3888888888888893,40.43835616438356,134.19493150684931,73,12,3,3,0,117.0,185.71
49.8125,49.166666666666664,46.0,175.196,35.81395348837209,19.843718079673135,14.888888888888888,40.17567567567568,134.74635135135134,74,63,19,12,7,13.0,100.0
36.07692307692308,42.9,44.6,171.666,31.8,19.321590909090908,4.75,41.2,135.42586666666668,75,13,2,1,1,17.0,113.33
49.8125,54.38461538461539,35.6,164.80800000000002,44.75,19.662264150943397,7.766666666666667,40.828947368421055,134.95973684210526,76,15,2,1,1,35.0,318.18
25.555555555555557,17.2,40.6,178.44400000000002,23.8,19.61134163208852,8.31547619047619,40.51948051948052,134.67883116883118,77,11,7,3,4,1.0,20.0
29.46153846153846,40.875,36.6,147.44400000000002,35.81395348837209,19.843718079673135,9.3,40.44871794871795,137.03141025641025,78,5,0,0,0,27.0,96.43
26.818181818181817,26.8,18.6,129.58800000000002,27.0,20.62727272727273,5.7125,39.949367088607595,135.55,79,28,5,1,4,41.0,91.11
30.77777777777778,29.5,24.2,127.80999999999999,40.0,18.807692307692307,9.575238095238095,39.7875,135.06099999999998,80,45,5,3,2,1.0,20.0
25.555555555555557,20.166666666666668,21.0,109.14399999999998,35.81395348837209,19.843718079673135,11.0,39.80246913580247,134.5183950617284,81,5,0,0,0,0.0,0.0
29.46153846153846,36.44444444444444,14.0,45.508,35.81395348837209,19.843718079673135,5.5,39.329268292682926,133.1218292682927,82,3,0,0,0,7.0,100.0
40.92307692307692,52.111111111111114,15.2,61.508,35.81395348837209,19.843718079673135,13.2,38.855421686746986,131.5179518072289,83,7,1,1,0,5.0,83.33
36.07692307692308,40.18181818181818,10.8,58.888,35.81395348837209,19.843718079673135,5.5,38.476190476190474,131.1427380952381,84,6,1,0,1,6.0,46.15
25.0,29.46153846153846,3.8,49.896,35.81395348837209,19.843718079673135,10.395833333333332,38.082352941176474,130.58023529411764,85,13,1,0,1,49.0,158.06
40.92307692307692,47.6,13.4,77.50800000000001,47.8,19.11173184357542,11.716666666666667,37.7093023255814,129.59848837209302,86,31,9,4,5,73.0,208.57
49.8125,51.714285714285715,28.0,119.22200000000001,35.81395348837209,19.843718079673135,10.966666666666667,37.839080459770116,129.92563218390805,87,35,12,8,4,1.0,25.0
29.46153846153846,32.8,26.8,104.22200000000001,1.0,20.54320987654321,6.357142857142858,38.23863636363637,130.81931818181818,88,4,0,0,0,9.0,64.29
25.0,6.0,27.6,100.414,35.81395348837209,19.843718079673135,9.319444444444445,37.82022471910113,129.63033707865168,89,14,2,0,2,76.0,185.37
25.555555555555557,17.428571428571427,41.6,128.25799999999998,35.81395348837209,19.843718079673135,11.78,37.5,128.90433333333334,90,41,12,8,4,32.0,139.13
25.555555555555557,24.75,38.2,124.47200000000001,23.8,19.61134163208852,13.208333333333332,37.92307692307692,129.52483516483517,91,23,5,3,2,6.0,66.67
29.46153846153846,29.90909090909091,24.8,96.09200000000001,35.81395348837209,19.843718079673135,8.0,37.858695652173914,129.62923913043477,92,9,1,0,1,22.0,78.57
36.07692307692308,37.25,29.0,106.806,35.81395348837209,19.843718079673135,10.92,37.516129032258064,128.95225806451612,93,28,3,1,2,77.0,192.5
25.0,7.5,42.6,132.448,77.0,22.84285714285714,8.63888888888889,37.351063829787236,128.41627659574468,94,40,12,7,5,7.0,38.89
40.92307692307692,47.72727272727273,28.8,103.152,47.8,19.11173184357542,12.333333333333334,37.76842105263158,129.09084210526314,95,18,1,0,1,8.0,66.67
25.0,30.666666666666668,24.0,88.66,35.81395348837209,19.843718079673135,6.666666666666667,37.447916666666664,128.15125,96,12,1,0,1,0.0,0.0
49.8125,53.13333333333333,22.8,75.326,35.81395348837209,19.843718079673135,15.0,37.144329896907216,127.51742268041238,97,2,0,0,0,0.0,0.0
40.92307692307692,44.333333333333336,18.4,59.612,35.81395348837209,19.843718079673135,6.0,36.765306122448976,126.21622448979592,98,1,0,0,0,48.0,123.08
8.2,38.0,7.0,175.0,5.8,20.09861111111111,3.0,36.51,124.9227,0,4,0,0,0,5.0,100.0
5.0,18.25,6.0,137.5,5.8,20.09861111111111,5.5,7.0,175.0,1,5,0,0,0,1.0,100.0
1.0,10.25,4.333333333333333,125.0,5.8,20.09861111111111,2.0,6.0,137.5,2,1,0,0,0,0.0,0.0
16.333333333333332,8.2,3.25,93.75,5.8,20.09861111111111,5.0,4.333333333333333,125.0,3,1,0,0,0,1.0,20.0
18.25,8.4,2.8,79.0,26.5,19.321590909090908,6.0,3.25,93.75,4,5,0,0,0,0.0,0.0
18.25,1.0,1.4,44.0,7.333333333333333,19.11173184357542,10.0,2.8,79.0,5,1,0,0,0,6.0,75.0
10.25,5.0,1.6,39.0,14.666666666666666,20.62727272727273,3.0,2.3333333333333335,65.83333333333333,6,8,0,0,0,13.0,216.67
13.0,16.0,4.0,62.33399999999999,23.666666666666668,19.530133928571427,4.5,2.857142857142857,67.14285714285714,7,6,2,1,1,3.0,100.0
8.2,7.0,4.6,82.33399999999999,3.0,19.612021857923498,7.5,4.125,85.83375,8,3,0,0,0,34.0,309.09
16.333333333333332,0.0,11.2,140.152,19.0,22.061349693251532,2.5,4.0,87.40777777777777,9,11,5,3,2,16.0,145.45
16.0,25.555555555555557,14.4,169.24200000000002,5.8,20.09861111111111,7.5,7.0,109.576,10,11,1,1,0,4.0,80.0
8.4,82.0,14.0,170.24200000000002,19.0,22.061349693251532,4.75,7.818181818181818,112.83727272727273,11,5,0,0,0,0.0,0.0
8.2,5.0,11.4,126.90799999999999,14.666666666666666,20.62727272727273,1.5,7.5,110.10083333333334,12,3,0,0,0,11.0,110.0
8.4,4.0,13.0,128.908,7.333333333333333,19.11173184357542,5.75,6.923076923076923,101.63153846153847,13,10,2,0,2,82.0,248.48
82.0,13.0,22.6,116.78599999999999,23.666666666666668,19.530133928571427,12.571428571428571,7.214285714285714,102.22928571428572,14,33,12,8,4,0.0,0.0
8.4,7.5,19.4,87.696,23.666666666666668,19.530133928571427,2.0,12.2,111.97933333333334,15,2,0,0,0,17.0,141.67
10.25,6.0,22.0,100.03,9.5,22.926174496644297,5.416666666666667,11.4375,104.980625,16,12,1,1,0,20.0,125.0
18.25,0.5,26.0,125.03,29.0,17.72189349112426,7.333333333333333,11.764705882352942,107.13882352941175,17,16,3,1,2,38.0,172.73
38.0,1.0,31.4,137.576,29.0,17.72189349112426,8.25,12.222222222222221,108.13111111111111,18,22,6,2,4,27.0,142.11
8.2,3.3333333333333335,20.4,116.30199999999999,27.0,20.54320987654321,1.875,13.578947368421053,111.53105263157896,19,19,3,0,3,4.0,80.0
8.2,9.25,21.2,132.302,4.0,19.843718079673135,7.444444444444444,14.25,113.05999999999999,20,5,0,0,0,38.0,422.22
38.0,38.0,25.4,188.412,14.666666666666666,20.62727272727273,2.625,13.761904761904763,111.48571428571428,21,9,7,3,4,16.0,177.78
10.25,11.5,24.6,198.96800000000002,23.666666666666668,19.530133928571427,5.833333333333333,14.863636363636363,125.61,22,9,2,1,1,16.0,160.0
8.4,5.0,20.2,196.422,23.666666666666668,19.530133928571427,14.666666666666666,14.91304347826087,127.87826086956521,23,10,3,0,3,52.0,123.81
18.25,7.0,25.2,192.762,26.5,19.321590909090908,2.4166666666666665,14.958333333333334,129.21666666666667,24,42,6,1,5,11.0,110.0
8.4,7.75,26.6,198.762,7.333333333333333,19.11173184357542,5.5,16.44,129.00039999999998,25,10,1,0,1,2.0,40.0
10.25,13.0,19.4,122.31800000000001,9.5,22.926174496644297,4.0,16.23076923076923,128.26961538461538,26,5,0,0,0,15.0,214.29
19.25,12.0,2.0,25.0,2.0,16.221238938053098,0.5,15.678571428571429,128.18928571428572,0,8,0,0,0,18.0,90.0
9.0,2.5,10.0,57.5,19.333333333333332,18.495238095238093,2.0,2.0,25.0,1,20,2,0,2,39.0,125.81
20.25,16.333333333333332,19.666666666666668,80.27,19.333333333333332,18.495238095238093,5.666666666666667,10.0,57.5,2,31,4,1,3,13.0,92.86
13.0,20.25,18.0,83.4175,13.0,21.333333333333332,1.0555555555555556,19.666666666666668,80.27,3,14,2,0,2,1.0,11.11
21.0,9.0,14.6,68.95599999999999,19.333333333333332,18.495238095238093,10.5,18.0,83.4175,4,9,0,0,0,35.0,140.0
